	category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	fdr	mean	stdv
1041	GO:0045500	0.8730830690301903	0.4057169948164241	1	17	sevenless signaling pathway	BP	1.0	3831.1176470588234	1691.1804051105125
1042	GO:0007615	0.8732307886441576	0.4054117544547204	1	17	anesthesia-resistant memory	BP	1.0	4927.764705882353	2536.868044272
1043	GO:0006309	0.8737773847234457	0.4033251255213403	1	18	apoptotic DNA fragmentation	BP	1.0	2078.722222222222	1668.3099167705807
1044	GO:0006869	0.8741690199572913	0.4025131678830848	1	18	lipid transport	BP	1.0	4669.611111111111	2632.8912949431947
1045	GO:0017148	0.8765022613349104	0.2718568492904624	3	44	negative regulation of translation	BP	1.0	3196.4545454545455	1967.3357209289356
1046	GO:0042246	0.8769206042344595	0.3967717503868538	1	18	tissue regeneration	BP	1.0	2961.6666666666665	1648.808559738415
1047	GO:0007097	0.8781109800494847	0.3942677731296558	1	18	nuclear migration	BP	1.0	5700.555555555556	6682.603852310383
1048	GO:0036099	0.8795979345062969	0.3038448998223748	2	32	female germ-line stem cell population maintenance	BP	1.0	3147.4375	2411.232140129554
1049	GO:0061057	0.8796306411187462	0.3910531695541765	1	18	peptidoglycan recognition protein signaling pathway	BP	1.0	2123.9444444444443	996.7201475184174
1050	GO:0010942	0.8800696095538666	0.3901208152569171	1	18	positive regulation of cell death	BP	1.0	2395.277777777778	1125.820135898742
1051	GO:0051017	0.8802439568562226	0.38975003363967	1	18	actin filament bundle assembly	BP	1.0	2839.5555555555557	1330.9568497146965
1052	GO:0010629	0.8818471568709358	0.2269295938023773	5	67	negative regulation of gene expression	BP	1.0	3759.6716417910447	3263.2051791811405
1053	GO:0034605	0.8825616706403401	0.3824950750848799	1	21	cellular response to heat	BP	1.0	2126.7619047619046	1654.4610373964806
1054	GO:0006402	0.8830066744044374	0.383838294020843	1	18	mRNA catabolic process	BP	1.0	3502.5555555555557	1948.8256356135846
1055	GO:0035194	0.8845907774997255	0.2945541160637436	2	32	post-transcriptional gene silencing by RNA	BP	1.0	3461.0	1780.0956610530795
1056	GO:0010507	0.8846156948652204	0.3795133949807978	1	19	negative regulation of autophagy	BP	1.0	2756.684210526316	2228.7813061858096
1057	GO:0007405	0.8854838193390666	0.3784785944538816	1	18	neuroblast proliferation	BP	1.0	5166.388888888889	4084.487457834811
1058	GO:0042023	0.8858768539951241	0.3776229821762489	1	18	DNA endoreduplication	BP	1.0	3281.0555555555557	1233.696364238706
1059	GO:0009887	0.8862585079102125	0.3767907635449893	1	18	animal organ morphogenesis	BP	1.0	5247.388888888889	2824.4595773919277
1060	GO:0007143	0.8864796890602751	0.2903675332813797	2	34	female meiotic nuclear division	BP	1.0	2386.4411764705883	1538.100111313352
1061	GO:0072375	0.887605413330095	0.3738428070812674	1	18	medium-term memory	BP	1.0	3529.6111111111113	1619.292717306228
1062	GO:0006270	0.8880766977847344	0.3719584266620375	1	19	DNA replication initiation	BP	1.0	2252.2631578947367	1015.0410850956392
1063	GO:0032482	0.8907045457906138	0.2823480884731413	2	34	Rab protein signal transduction	BP	1.0	1505.9705882352941	543.6156993195771
1064	GO:0008103	0.8908289824886118	0.3658693783442754	1	19	oocyte microtubule cytoskeleton polarization	BP	1.0	2757.157894736842	1408.791503873104
1065	GO:0007346	0.8912558621206145	0.2812935255479954	2	34	regulation of mitotic cell cycle	BP	1.0	2849.823529411765	2302.677884430727
1066	GO:0007370	0.8915432693183603	0.364277111248097	1	19	ventral furrow formation	BP	1.0	2954.684210526316	2070.3706012675116
1067	GO:0007424	0.8917304651221363	0.1937380767004555	7	90	open tracheal system development	BP	1.0	4564.488888888889	6284.250824692974
1068	GO:0007314	0.8930272610439111	0.3601942591688267	1	20	oocyte anterior/posterior axis specification	BP	1.0	2785.7	2062.8327634590255
1069	GO:0007020	0.8952856818928818	0.3558518518564833	1	19	microtubule nucleation	BP	1.0	2916.6315789473683	1749.251515439083
1070	GO:0045572	0.8975083448753125	0.3507807126094778	1	19	positive regulation of imaginal disc growth	BP	1.0	3371.4210526315787	1580.7395775991583
1071	GO:0032956	0.8979569316109464	0.3497510221837667	1	19	regulation of actin cytoskeleton organization	BP	1.0	3083.6315789473683	1505.8648926089763
1072	GO:0008380	0.8988973011232251	0.3468304166096893	1	20	RNA splicing	BP	1.0	1651.7	634.1438401498511
1073	GO:0034599	0.8999413124386872	0.3431201855232531	1	22	cellular response to oxidative stress	BP	1.0	1585.3636363636363	1031.5740640335898
1074	GO:0007608	0.900058931806507	0.1969211486818353	5	80	sensory perception of smell	BP	1.0	1705.3625	1507.56335889864
1075	GO:0035149	0.9009785599474558	0.2623757330634639	2	34	lumen formation, open tracheal system	BP	1.0	4495.794117647059	3808.622112889244
1076	GO:0035556	0.9026891623989366	0.1712990754169827	8	103	intracellular signal transduction	BP	1.0	3518.4271844660193	1718.721480127393
1077	GO:0000226	0.903067779325	0.205631224249002	4	58	microtubule cytoskeleton organization	BP	1.0	3645.4827586206898	3633.2405704558273
1078	GO:0014019	0.9040533747060764	0.3347927252846631	1	20	neuroblast development	BP	1.0	3501.3	1916.1528931690184
1079	GO:0031507	0.9045267533434218	0.1901243443049918	5	73	heterochromatin formation	BP	1.0	2818.5753424657532	1994.6807889491902
1080	GO:0006396	0.90624379302928	0.3289149914409363	1	21	RNA processing	BP	1.0	1985.904761904762	1008.5060098393495
1081	GO:0008582	0.9070417557275894	0.249981254268955	2	35	regulation of synaptic assembly at neuromuscular junction	BP	1.0	3993.942857142857	4101.885865535211
1082	GO:0007219	0.90718626918484	0.3273347734479468	1	20	Notch signaling pathway	BP	1.0	4336.55	2887.6107333745663
1083	GO:0090175	0.9076655845972124	0.3261838556773436	1	20	regulation of establishment of planar polarity	BP	1.0	5523.3	3787.330631196595
1084	GO:0006289	0.9080034743039634	0.3246974197955327	1	21	nucleotide-excision repair	BP	1.0	1896.095238095238	1012.1753991027211
1085	GO:0035050	0.908835612538854	0.3226904877654649	1	21	embryonic heart tube development	BP	1.0	3142.8571428571427	2165.598153061693
1086	GO:0070373	0.9103959005121866	0.318297599402845	1	22	negative regulation of ERK1 and ERK2 cascade	BP	1.0	3361.590909090909	3415.1874387411794
1087	GO:0007266	0.9104762628822	0.3193808055185345	1	20	Rho protein signal transduction	BP	1.0	4252.5	2763.276632912456
1088	GO:0006417	0.9112606062486278	0.3174655887272566	1	20	regulation of translation	BP	1.0	3161.65	1406.4574744726553
1089	GO:0008347	0.9112938738925488	0.241596947572363	2	34	glial cell migration	BP	1.0	4097.441176470588	2570.1346290118104
1090	GO:0007350	0.9114758267789896	0.3162687634732015	1	21	blastoderm segmentation	BP	1.0	2568.5714285714284	1331.2842911811053
1091	GO:0007010	0.9117782260186528	0.3161975875946294	1	20	cytoskeleton organization	BP	1.0	3780.25	1569.2448143932163
1092	GO:0007098	0.9118215110814584	0.2399891571450281	2	36	centrosome cycle	BP	1.0	3078.8611111111113	2686.251582418
1093	GO:0090630	0.9121016734696318	0.239936738249966	2	34	activation of GTPase activity	BP	1.0	4351.705882352941	2449.2177926529425
1094	GO:0046529	0.9135613127998452	0.3111368377650639	1	21	imaginal disc fusion, thorax closure	BP	1.0	3186.7619047619046	1773.6610215881537
1095	GO:0030182	0.9136465721153704	0.2050793227309197	3	48	neuron differentiation	BP	1.0	2637.0208333333335	1581.6267270543447
1096	GO:0015031	0.9147811775109772	0.2338751321898146	2	36	protein transport	BP	1.0	1940.0555555555557	1057.116148996474
1097	GO:0042067	0.915770505387258	0.305641656845366	1	21	establishment of ommatidial planar polarity	BP	1.0	5063.380952380952	4039.2724884349727
1098	GO:0035147	0.9160055513617988	0.3050533705720828	1	21	branch fusion, open tracheal system	BP	1.0	4285.238095238095	3397.9849757895654
1099	GO:0016476	0.9161257765068892	0.304752191636888	1	21	regulation of embryonic cell shape	BP	1.0	3547.285714285714	1875.675957973479
1100	GO:0000278	0.9163761260260144	0.1425410357383081	10	130	mitotic cell cycle	BP	1.0	2846.1615384615384	1966.9438997273298
1101	GO:0042742	0.9169942806462402	0.1977597635062671	3	56	defense response to bacterium	BP	1.0	1800.4107142857142	1464.5428562327384
1102	GO:0007526	0.9172718881108378	0.1973430901639938	3	55	larval somatic muscle development	BP	1.0	2723.418181818182	2322.7299274846955
1103	GO:0007307	0.9181666796721653	0.2996110330744785	1	21	eggshell chorion gene amplification	BP	1.0	3043.7619047619046	1307.1290206571007
1104	GO:0001736	0.9187291921574146	0.2981844771173895	1	21	establishment of planar polarity	BP	1.0	4733.809523809524	4044.3148647976936
1105	GO:0050804	0.9189283800998688	0.2970798832344685	1	22	modulation of chemical synaptic transmission	BP	1.0	3616.590909090909	1658.6735022873197
1106	GO:0042332	0.9190348020632948	0.2974076849799297	1	21	gravitaxis	BP	1.0	3646.5238095238096	1719.0895602323264
1107	GO:0009267	0.9198845175534456	0.1758087072646409	4	62	cellular response to starvation	BP	1.0	3191.048387096774	2634.1643617579107
1108	GO:0048749	0.9199736616429904	0.1446946873241117	8	108	compound eye development	BP	1.0	3861.527777777778	2800.8084297822843
1109	GO:0045732	0.9202859271990176	0.2942146226037585	1	21	positive regulation of protein catabolic process	BP	1.0	3450.904761904762	2201.3755852012578
1110	GO:0016360	0.921099589480186	0.2915311418128984	1	22	sensory organ precursor cell fate determination	BP	1.0	3456.1363636363635	2665.499634137431
1111	GO:0016236	0.9216374172262504	0.2901468350073797	1	22	macroautophagy	BP	1.0	2597.681818181818	1577.904807197986
1112	GO:0010883	0.9238006586507292	0.2840002671407293	1	23	regulation of lipid storage	BP	1.0	2408.608695652174	1685.4935992070286
1113	GO:0007163	0.9241504470975208	0.2836256197425906	1	22	establishment or maintenance of cell polarity	BP	1.0	2864.818181818182	1589.7375608560976
1114	GO:0001737	0.9254052616853966	0.2803361179062089	1	22	establishment of imaginal disc-derived wing hair orientation	BP	1.0	4593.590909090909	4028.2571085575746
1115	GO:0007427	0.9257113411507608	0.2106789802195629	2	36	epithelial cell migration, open tracheal system	BP	1.0	3633.277777777778	1706.2553640308213
1116	GO:0007317	0.9265060922555072	0.2774316035295491	1	22	regulation of pole plasm oskar mRNA localization	BP	1.0	3249.5	1610.3541041985427
1117	GO:0045792	0.9277040425880853	0.2742506664588269	1	22	negative regulation of cell size	BP	1.0	3870.318181818182	2128.922164048867
1118	GO:0007423	0.9278934692165436	0.1773198718621221	3	51	sensory organ development	BP	1.0	3064.176470588235	1948.1264373538377
1119	GO:0006493	0.9292275122780936	0.2701744371060901	1	22	protein O-linked glycosylation	BP	1.0	2490.6363636363635	1040.928673892804
1120	GO:0043171	0.9325064618500704	0.2607554569869803	1	23	peptide catabolic process	BP	1.0	2905.0	1143.1367980825544
1121	GO:0030707	0.9339606868964344	0.139839387788748	5	75	ovarian follicle cell development	BP	1.0	3768.866666666667	3039.5289342630413
1122	GO:0016319	0.9343173090926112	0.1392061623549521	5	75	mushroom body development	BP	1.0	4277.946666666667	3186.870225967094
1123	GO:0045727	0.9379209251495784	0.2452278763988639	1	24	positive regulation of translation	BP	1.0	3583.7916666666665	2283.498503378217
1124	GO:0035277	0.93800220989088	0.245467843604912	1	23	spiracle morphogenesis, open tracheal system	BP	1.0	4676.086956521739	2492.4354758216336
1125	GO:0034587	0.938662067134504	0.2431294396390334	1	24	piRNA metabolic process	BP	1.0	2669.0416666666665	1997.8056603677003
1126	GO:0031532	0.9387133928739396	0.2434520356984259	1	23	actin cytoskeleton reorganization	BP	1.0	3700.8695652173915	1801.0050166346814
1127	GO:0008587	0.9409949541842392	0.1758042515858736	2	39	imaginal disc-derived wing margin morphogenesis	BP	1.0	3936.974358974359	2195.3007677493756
1128	GO:0007417	0.9421374826873742	0.1250284879427249	5	77	central nervous system development	BP	1.0	3463.012987012987	2315.6067589659947
1129	GO:0035317	0.9450612468986218	0.2245958813410556	1	24	imaginal disc-derived wing hair organization	BP	1.0	4007.7083333333335	2144.8959663809387
1130	GO:0070983	0.9453774687287376	0.2236598522473859	1	24	dendrite guidance	BP	1.0	4858.375	3379.5098117490847
1131	GO:0046718	0.9474492841360032	0.2170659578173291	1	25	viral entry into host cell	BP	1.0	2164.16	851.3104101325204
1132	GO:0070050	0.9478269557684548	0.2155524782227721	1	26	neuron cellular homeostasis	BP	1.0	2997.269230769231	2859.0410247775294
1133	GO:0051491	0.9478774122396224	0.2154006556700958	1	26	positive regulation of filopodium assembly	BP	1.0	4128.384615384615	4327.171807551787
1134	GO:0042127	0.9489394054889372	0.2125683350086713	1	25	regulation of cell population proliferation	BP	1.0	3203.44	1829.2209288109516
1135	GO:0007474	0.9505559767440508	0.1304527880668033	3	54	imaginal disc-derived wing vein specification	BP	1.0	3640.3703703703704	1937.663056902579
1136	GO:0008344	0.9511402691396073	0.12910362396335	3	55	adult locomotory behavior	BP	1.0	3132.9636363636364	2066.829323679907
1137	GO:0007165	0.9518227588219385	0.0856123960729592	11	150	signal transduction	BP	1.0	3236.68	1993.5122851222493
1138	GO:0007420	0.9519944773159243	0.149256867742654	2	41	brain development	BP	1.0	3437.7804878048782	2750.762018699857
1139	GO:0007283	0.9528972749804108	0.088248857695898	9	131	spermatogenesis	BP	1.0	2687.038167938931	1929.7713996822933
1140	GO:0006406	0.9563708838627284	0.1884118451092561	1	28	mRNA export from nucleus	BP	1.0	2175.214285714286	1281.1347469317652
1141	GO:0007274	0.9564176068156256	0.1174102953829625	3	57	neuromuscular synaptic transmission	BP	1.0	4169.017543859649	3565.1466419545186
1142	GO:0051276	0.956874249738214	0.1363778716070803	2	47	chromosome organization	BP	1.0	2102.808510638298	1929.2921051934075
1143	GO:0007018	0.9574178735570364	0.1034365286668043	4	76	microtubule-based movement	BP	1.0	3809.5263157894738	4191.63833838677
1144	GO:0006260	0.9577352120016648	0.1843284590846138	1	27	DNA replication	BP	1.0	2469.925925925926	1063.462755130648
1145	GO:0007623	0.9603671382865792	0.127830582292076	2	44	circadian rhythm	BP	1.0	3246.340909090909	2118.6889593586557
1146	GO:0006606	0.9610394716811104	0.126096431762875	2	44	protein import into nucleus	BP	1.0	3275.7045454545455	1951.0937908999736
1147	GO:0008407	0.9610636335923124	0.1261544016501122	2	43	chaeta morphogenesis	BP	1.0	3611.3953488372094	2239.327381775399
1148	GO:0007005	0.9637064360268248	0.1190306594693975	2	45	mitochondrion organization	BP	1.0	2479.1555555555556	2510.295404976656
1149	GO:0046627	0.9643233741008048	0.1621485293296023	1	28	negative regulation of insulin receptor signaling pathway	BP	1.0	3203.1071428571427	1581.8687714058267
1150	GO:0034220	0.9650158609859486	0.1595142228673904	1	29	ion transmembrane transport	BP	1.0	3961.3793103448274	3896.2057795775263
1151	GO:0051321	0.965934204553176	0.1566066535573174	1	28	meiotic cell cycle	BP	1.0	3092.285714285714	2008.1991196297326
1152	GO:0036335	0.9672792869907106	0.1516604429766035	1	29	intestinal stem cell homeostasis	BP	1.0	4285.482758620689	3837.4366500055976
1153	GO:0042981	0.967906862912792	0.1494531600180765	1	29	regulation of apoptotic process	BP	1.0	3357.448275862069	1803.8766795185363
1154	GO:0030307	0.9683973054387088	0.1474846665267597	1	30	positive regulation of cell growth	BP	1.0	3412.5666666666666	2735.6689575962137
1155	GO:0007614	0.968598138689784	0.147006349843992	1	29	short-term memory	BP	1.0	5001.551724137931	3521.7027091255936
1156	GO:0007411	0.9689594517830584	0.056462318094915	12	166	axon guidance	BP	1.0	4602.590361445783	2840.1460828547697
1157	GO:0071456	0.970182878241469	0.1411050152315552	1	30	cellular response to hypoxia	BP	1.0	3557.8	2434.492834247002
1158	GO:0003341	0.9726276814815096	0.1319734682372863	1	31	cilium movement	BP	1.0	4455.741935483871	4636.810291066283
1159	GO:0006508	0.9729357216991152	0.0396873364950259	35	441	proteolysis	BP	1.0	1760.5192743764173	1200.654062195327
1160	GO:0007528	0.9729702578893794	0.0936481009039143	2	47	neuromuscular junction development	BP	1.0	3982.6170212765956	3104.065930378382
1161	GO:0042147	0.973938621713573	0.1270948028000424	1	31	retrograde transport, endosome to Golgi	BP	1.0	2733.516129032258	1742.2484521717026
1162	GO:0046777	0.9741862449692716	0.1261653046351529	1	31	protein autophosphorylation	BP	1.0	4771.225806451613	4518.116226850968
1163	GO:0042059	0.9746524132550276	0.1244084036310287	1	31	negative regulation of epidermal growth factor receptor signaling pathway	BP	1.0	4093.967741935484	1997.701897162627
1164	GO:0016197	0.9778992492678336	0.1115616949084652	1	33	endosomal transport	BP	1.0	2635.787878787879	1278.3501857585165
1165	GO:0040003	0.9788614675322992	0.043004117460865	9	165	chitin-based cuticle development	BP	1.0	1460.8121212121212	1795.2130913876044
1166	GO:0022416	0.979540253476914	0.0744324283454372	2	49	chaeta development	BP	1.0	3494.6530612244896	2635.16953372458
1167	GO:0007269	0.9805769844645452	0.07118597845734	2	51	neurotransmitter secretion	BP	1.0	3295.1372549019607	2676.7883889467817
1168	GO:0030261	0.9807222226417264	0.070576830466135	2	54	chromosome condensation	BP	1.0	2129.574074074074	1642.6950710234946
1169	GO:0007606	0.9813211217788308	0.0507856663043828	4	99	sensory perception of chemical stimulus	BP	1.0	1257.6363636363637	1028.7683373874895
1170	GO:0030433	0.9829484896570048	0.0908090236557581	1	35	ubiquitin-dependent ERAD pathway	BP	1.0	2307.3714285714286	1247.9142160470187
