category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	fdr
GO:0051764	1.0	0.5451206706307992	0	5	actin crosslink formation	BP	1.0
GO:0051865	1.0	0.18929954223338816	0	14	protein autoubiquitination	BP	1.0
GO:0051898	1.0	0.4274033968674815	0	7	negative regulation of protein kinase B signaling	BP	1.0
GO:0055001	1.0	0.21917253644107978	0	13	muscle cell development	BP	1.0
GO:0055069	1.0	0.5790329630286759	0	5	zinc ion homeostasis	BP	1.0
GO:0055072	1.0	0.4328127675626639	0	7	iron ion homeostasis	BP	1.0
GO:0060047	1.0	0.5504557155058756	0	5	heart contraction	BP	1.0
GO:0060179	1.0	0.2632362988331918	0	11	male mating behavior	BP	1.0
GO:0060180	1.0	0.5466806253810276	0	6	female mating behavior	BP	1.0
GO:0060213	1.0	0.31952602978590866	0	10	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening	BP	1.0
GO:0060252	1.0	0.4886617509751339	0	6	positive regulation of glial cell proliferation	BP	1.0
GO:0060253	1.0	0.4279949485989044	0	7	negative regulation of glial cell proliferation	BP	1.0
GO:0060269	1.0	0.5449294116966646	0	5	centripetally migrating follicle cell migration	BP	1.0
GO:0060285	1.0	0.3372762705171986	0	9	cilium-dependent cell motility	BP	1.0
GO:0060323	1.0	0.5792175811760132	0	5	head morphogenesis	BP	1.0
GO:0060439	1.0	0.27451546064073684	0	11	trachea morphogenesis	BP	1.0
GO:0060446	1.0	0.13338090245349007	0	17	branching involved in open tracheal system development	BP	1.0
GO:0060828	1.0	0.5389343200603478	0	6	regulation of canonical Wnt signaling pathway	BP	1.0
GO:0060914	1.0	0.4844861447089109	0	6	heart formation	BP	1.0
GO:0060997	1.0	0.584894656239163	0	5	dendritic spine morphogenesis	BP	1.0
GO:0061025	1.0	0.49201559888819413	0	6	membrane fusion	BP	1.0
GO:0061101	1.0	0.4830553794072401	0	6	neuroendocrine cell differentiation	BP	1.0
GO:0061320	1.0	0.30210795007598973	0	10	pericardial nephrocyte differentiation	BP	1.0
GO:0061512	1.0	0.5073518358524272	0	7	protein localization to cilium	BP	1.0
GO:0061541	1.0	0.544954083701867	0	5	rhabdomere morphogenesis	BP	1.0
GO:0061668	1.0	0.5950343418272429	0	5	mitochondrial ribosome assembly	BP	1.0
GO:0061883	1.0	0.48778800667660205	0	6	clathrin-dependent endocytosis involved in vitellogenesis	BP	1.0
GO:0061964	1.0	0.6172721975230009	0	5	negative regulation of entry into reproductive diapause	BP	1.0
GO:0070059	1.0	0.5597018911426475	0	5	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	BP	1.0
GO:0070131	1.0	0.4513532224208888	0	7	positive regulation of mitochondrial translation	BP	1.0
GO:0070193	1.0	0.5449294116966646	0	5	synaptonemal complex organization	BP	1.0
GO:0070252	1.0	0.5500746218004507	0	5	actin-mediated cell contraction	BP	1.0
GO:0070286	1.0	0.21240055866384772	0	14	axonemal dynein complex assembly	BP	1.0
GO:0070482	1.0	0.5449294117045944	0	5	response to oxygen levels	BP	1.0
GO:0070507	1.0	0.3785917525012593	0	8	regulation of microtubule cytoskeleton organization	BP	1.0
GO:0070534	1.0	0.32514827238226995	0	10	protein K63-linked ubiquitination	BP	1.0
GO:0070536	1.0	0.5449765964929923	0	5	protein K63-linked deubiquitination	BP	1.0
GO:0070584	1.0	0.33588885400976626	0	9	mitochondrion morphogenesis	BP	1.0
GO:0070816	1.0	0.39139744142117516	0	9	phosphorylation of RNA polymerase II C-terminal domain	BP	1.0
GO:0070873	1.0	0.4970273926446135	0	6	regulation of glycogen metabolic process	BP	1.0
GO:0070922	1.0	0.20492893335499296	0	14	RISC complex assembly	BP	1.0
GO:0070936	1.0	0.2853188995025595	0	11	protein K48-linked ubiquitination	BP	1.0
GO:0070979	1.0	0.3883052714988052	0	8	protein K11-linked ubiquitination	BP	1.0
GO:0071108	1.0	0.5553214194031979	0	5	protein K48-linked deubiquitination	BP	1.0
GO:0071218	1.0	0.4855467255482738	0	7	cellular response to misfolded protein	BP	1.0
GO:0071243	1.0	0.48431929766158266	0	6	cellular response to arsenic-containing substance	BP	1.0
GO:0071260	1.0	0.4472053085375262	0	7	cellular response to mechanical stimulus	BP	1.0
GO:0071276	1.0	0.48431929766158266	0	6	cellular response to cadmium ion	BP	1.0
GO:0071277	1.0	0.4517751946602416	0	7	cellular response to calcium ion	BP	1.0
GO:0071329	1.0	0.537138293456902	0	7	cellular response to sucrose stimulus	BP	1.0
GO:0071361	1.0	0.34879350595984576	0	9	cellular response to ethanol	BP	1.0
GO:0071363	1.0	0.5449294116966646	0	5	cellular response to growth factor stimulus	BP	1.0
GO:0071390	1.0	0.4826050384411326	0	6	cellular response to ecdysone	BP	1.0
GO:0071526	1.0	0.5449294117045944	0	5	semaphorin-plexin signaling pathway	BP	1.0
GO:0071712	1.0	0.4750166025063209	0	7	ER-associated misfolded protein catabolic process	BP	1.0
GO:0071880	1.0	0.27564061711226656	0	11	adenylate cyclase-activating adrenergic receptor signaling pathway	BP	1.0
GO:0071897	1.0	0.5464210657130648	0	5	DNA biosynthetic process	BP	1.0
GO:0071902	1.0	0.4278201257330251	0	7	positive regulation of protein serine/threonine kinase activity	BP	1.0
GO:0071907	1.0	0.4837053205529013	0	6	determination of digestive tract left/right asymmetry	BP	1.0
GO:0072002	1.0	0.5635987635845652	0	5	Malpighian tubule development	BP	1.0
GO:0072089	1.0	0.354536938511418	0	9	stem cell proliferation	BP	1.0
GO:0072553	1.0	0.18620829785179174	0	14	terminal button organization	BP	1.0
GO:0072593	1.0	0.5673172806286594	0	5	reactive oxygen species metabolic process	BP	1.0
GO:0072657	1.0	0.3441609074713745	0	9	protein localization to membrane	BP	1.0
GO:0072659	1.0	0.007295586861805536	0	43	protein localization to plasma membrane	BP	1.0
GO:0072697	1.0	0.4826050384411326	0	6	protein localization to cell cortex	BP	1.0
GO:0080009	1.0	0.380362374371237	0	8	mRNA methylation	BP	1.0
GO:0080163	1.0	0.2575156700677972	0	16	regulation of protein serine/threonine phosphatase activity	BP	1.0
GO:0080188	1.0	0.42910363508005006	0	7	gene silencing by RNA-directed DNA methylation	BP	1.0
GO:0090070	1.0	0.5530194407240717	0	5	positive regulation of ribosome biogenesis	BP	1.0
GO:0090140	1.0	0.4957360676766192	0	6	regulation of mitochondrial fission	BP	1.0
GO:0090141	1.0	0.4559944480338812	0	7	positive regulation of mitochondrial fission	BP	1.0
GO:0090158	1.0	0.5797867823315302	0	5	endoplasmic reticulum membrane organization	BP	1.0
GO:0090163	1.0	0.5757160557272561	0	5	establishment of epithelial cell planar polarity	BP	1.0
GO:0090254	1.0	0.2661265986692033	0	11	cell elongation involved in imaginal disc-derived wing morphogenesis	BP	1.0
GO:0090278	1.0	0.5476360489626606	0	5	negative regulation of peptide hormone secretion	BP	1.0
GO:0097010	1.0	0.6180345529107619	0	5	eukaryotic translation initiation factor 4F complex assembly	BP	1.0
GO:0097352	1.0	0.0753635366035182	0	22	autophagosome maturation	BP	1.0
GO:0097374	1.0	0.5449294117045944	0	5	sensory neuron axon guidance	BP	1.0
GO:0097720	1.0	0.5923089262867802	0	5	calcineurin-mediated signaling	BP	1.0
GO:0098534	1.0	0.5167020863981071	0	6	centriole assembly	BP	1.0
GO:0098586	1.0	0.3167307991938035	0	10	cellular response to virus	BP	1.0
GO:0098703	1.0	0.42740339687370105	0	7	calcium ion import across plasma membrane	BP	1.0
GO:0098789	1.0	0.5089052019930244	0	6	pre-mRNA cleavage required for polyadenylation	BP	1.0
GO:0120177	1.0	0.427403396861262	0	7	negative regulation of torso signaling pathway	BP	1.0
GO:0140591	1.0	0.29050549712655016	0	11	nuclear envelope budding	BP	1.0
GO:0140718	1.0	0.48345239695350234	0	6	facultative heterochromatin formation	BP	1.0
GO:0150007	1.0	0.4274033968674815	0	7	clathrin-dependent synaptic vesicle endocytosis	BP	1.0
GO:0150008	1.0	0.4826050384411326	0	6	bulk synaptic vesicle endocytosis	BP	1.0
GO:1900073	1.0	0.24282745123431307	0	12	regulation of neuromuscular synaptic transmission	BP	1.0
GO:1900075	1.0	0.41210407855008996	0	8	positive regulation of neuromuscular synaptic transmission	BP	1.0
GO:1900087	1.0	0.4874997781397223	0	6	positive regulation of G1/S transition of mitotic cell cycle	BP	1.0
GO:1900182	1.0	0.5449294116966646	0	5	positive regulation of protein localization to nucleus	BP	1.0
GO:1900369	1.0	0.466875086127877	0	7	negative regulation of post-transcriptional gene silencing by RNA	BP	1.0
GO:1901215	1.0	0.19545060225805247	0	14	negative regulation of neuron death	BP	1.0
GO:1901216	1.0	0.5490612553491647	0	5	positive regulation of neuron death	BP	1.0
GO:1901562	1.0	0.5058742427544437	0	6	response to paraquat	BP	1.0
GO:1901673	1.0	0.6370432222750029	0	5	regulation of mitotic spindle assembly	BP	1.0
GO:1901800	1.0	0.5449294117045944	0	5	positive regulation of proteasomal protein catabolic process	BP	1.0
GO:1902275	1.0	0.4282981731365534	0	7	regulation of chromatin organization	BP	1.0
GO:1902669	1.0	0.2086946334399062	0	13	positive regulation of axon guidance	BP	1.0
GO:1902975	1.0	0.48285927041726473	0	6	mitotic DNA replication initiation	BP	1.0
GO:1903146	1.0	0.6045555798800352	0	5	regulation of autophagy of mitochondrion	BP	1.0
GO:1903265	1.0	0.509717596790203	0	6	positive regulation of tumor necrosis factor-mediated signaling pathway	BP	1.0
GO:1903862	1.0	0.49398410644222596	0	6	positive regulation of oxidative phosphorylation	BP	1.0
GO:1904825	1.0	0.4415725643255984	0	7	protein localization to microtubule plus-end	BP	1.0
GO:1905349	1.0	0.5719275612115003	0	5	ciliary transition zone assembly	BP	1.0
GO:1990146	1.0	0.44468518943989777	0	7	protein localization to rhabdomere	BP	1.0
GO:1990709	1.0	0.4274033968674815	0	7	presynaptic active zone organization	BP	1.0
GO:1990834	1.0	0.3512994192996271	0	11	response to odorant	BP	1.0
GO:2000252	1.0	0.3419213137985147	0	10	negative regulation of feeding behavior	BP	1.0
GO:2000274	1.0	0.2972400059944939	0	10	regulation of epithelial cell migration, open tracheal system	BP	1.0
GO:2000495	1.0	0.5452759741487239	0	5	regulation of cell proliferation involved in compound eye morphogenesis	BP	1.0
GO:2000601	1.0	0.5905797734514698	0	5	positive regulation of Arp2/3 complex-mediated actin nucleation	BP	1.0
GO:2000648	1.0	0.3828666426076664	0	8	positive regulation of stem cell proliferation	BP	1.0
GO:2000737	1.0	0.4826050384411326	0	6	negative regulation of stem cell differentiation	BP	1.0
GO:2000766	1.0	0.5454985213923695	0	5	negative regulation of cytoplasmic translation	BP	1.0
GO:2000767	1.0	0.5455254707951286	0	5	positive regulation of cytoplasmic translation	BP	1.0
GO:2001020	1.0	0.5497009784434743	0	5	regulation of response to DNA damage stimulus	BP	1.0
GO:0007287	1.000000000000782	0.6947372623406408	0	3	Nebenkern assembly	BP	1.0
GO:0031104	1.0000000000010512	0.6947372623403717	0	3	dendrite regeneration	BP	1.0
GO:0007175	1.0000000000011877	0.6947372623402353	0	3	negative regulation of epidermal growth factor-activated receptor activity	BP	1.0
GO:0007625	1.0000000000031668	0.6212922687512643	0	4	grooming behavior	BP	1.0
GO:0048639	1.0000000000039115	0.6418233710077617	0	4	positive regulation of developmental growth	BP	1.0
GO:0007636	1.0000000000113958	0.8856844313697602	0	1	chemosensory jump behavior	BP	1.0
GO:0035279	1.000000000011561	0.8856844313695951	0	1	miRNA-mediated gene silencing by mRNA destabilization	BP	1.0
GO:0000451	1.0000000000115672	0.8856844313695889	0	1	rRNA 2'-O-methylation	BP	1.0
GO:0010972	1.0000000000128804	0.6568635640564904	0	4	negative regulation of G2/M transition of mitotic cell cycle	BP	1.0
GO:0031670	1.0000000000141611	0.6203942215919319	0	4	cellular response to nutrient	BP	1.0
GO:0031223	1.000000000015929	0.7844270151010208	0	2	auditory behavior	BP	1.0
GO:0008150	1.0000000000257083	0.0	88	1693	biological_process	BP	1.0
